Lemma,Galtung Criteria,Classes
"['least', '31', 'somali', 'refugee', 'killed', 'coast', 'yemen', 'helicopter', 'attacked', 'boat', 'travelling']",5,1
"['yemen', 'nobel', 'laureate', 'say', 'saudi', 'crown', 'prince', 'destroying', 'country', 'call', 'donald', 'trump', 'stop', 'war', 'wont', 'ask', 'anything', 'mohammed', 'bin', 'salman', 'destroying', 'country', 'mohammed', 'bin', 'salman', 'mohammed', 'bin', 'zayed', 'tried', 'international', 'criminal', 'court']",5,1
"['war', 'risk', 'killing', 'entire', 'generation', 'yemen', 'child', 'face', 'multiple', 'threat', 'bomb', 'hunger', 'preventable', 'disease', 'like', 'cholera']",5,1
"['10000', 'people', 'reported', 'killed', 'yemen', 'last', 'five', 'month']",5,1
"['un', 'say', 'wartorn', 'yemen', 'brink', 'famine', '']",5,1
"['8yearold', 'girl', 'killed', 'president', 'trump', 'first', 'raid', 'yemen', 'american', 'citizen', 'name', 'nora', 'alawlaki']",5,1
"['breaking', 'exyemen', 'president', 'ali', 'abdullah', 'saleh', 'killed', 'sanaa']",5,1
"['saudiled', 'air', 'strike', 'wedding', 'tent', 'yemen', 'killed', 'least', '30', 'people', 'yesterday']",5,1
"['yemen', 'houthi', 'rebel', 'claim', 'responsibility', 'explosion', 'riyadh', 'saying', 'fired', 'longrange', 'ballistic', 'missile', 'travelled', '500km', 'border', 'saudi', 'arabia']",5,1
"['bomb', 'used', 'saudiled', 'coalition', 'devastating', 'attack', 'school', 'bus', 'yemen', 'sold', 'part', 'u', 'state', 'departmentsanctioned', 'arm', 'deal', 'saudi', 'arabia', 'munition', 'expert', 'said']",5,1
"['saudi', 'coalition', 'airstrikes', 'yemen', 'killed', '41', 'people', 'including', 'woman', 'child', 'yesterday', 'warning', 'viewer', 'may', 'find', 'image', 'disturbing']",5,1
"['saw', 'explosion', 'ear', 'started', 'ringing', 'saw', 'blood', 'smoke', 'saw', 'friend', 'dying', 'began', 'cryingi', 'dont', 'want', 'go', 'anywhere', 'near', 'bus', 'hate', 'bus', 'hate', 'school', 'cant', 'sleep', 'mokhtar', '8yearold', 'survivor']",5,1
"['yemen', 'houthis', 'claim', 'responsibility', 'attack', 'killed', 'least', '36', 'people', 'military', 'parade', 'city', 'aden']",5,1
"['people', 'dying', 'infrastructure', 'falling', 'apart', 'economy', 'brink', 'abyss']",5,1
"['yemen', 'heading', 'catastrophe', 'call', 'help', 'falling', 'deaf', 'ear']",5,1
"['according', 'official', 'elysee', 'palace', 'macron', 'conveyed', 'firm', 'message', 'saudi', 'prince', 'killing', 'washington', 'post', 'columnist', 'jamal', 'khashoggi', 'october', 'well', 'ongoing', 'war', 'yemen']",5,1
"['air', 'strike', 'continue', 'yemen', 'brink', 'worst', 'humanitarian', 'disaster', '50', 'year']",5,1
"['hundred', 'child', 'yemen', 'killed', 'maimed', 'saudiled', 'coalition', 'un', 'justify', 'including', 'saudi', 'arabia', 'uae', 'list', 'shame', 'ajopinion', 'allan', 'rock', 'former', 'canadian', 'ambassador', 'un']",5,1
"['least', '16', 'air', 'strike', 'targeted', 'village', 'hiran', 'hajjah', 'province', 'killing', '30', 'people', 'including', 'family', '10']",5,1
"['back', 'school', 'yemen']",5,1
"['whether', 'syria', 'afghanistan', 'yemen', 'civilian', 'always', 'first', 'casualty', 'war', 'government', 'become', 'skilled', 'shifting', 'blame', 'responsibility', 'hold', 'state', 'accountable', 'killing', 'noncombatant', 'try', 'avoid', 'blame', 'responsibility', 'death']",5,1
"['yemen', 'houthi', 'movement', 'claimed', 'capture', 'thousand', 'saudi', 'troop', 'attack', 'near', 'border', 'saudi', 'arabia']",5,1
"['crime', 'genocide', 'prosecuted', 'international', 'court', 'ayatollah', 'ali', 'khamenei', 'said', 'air', 'raid', 'carried', 'saudi', 'arabia', 'ally']",5,1
"['fully', 'functional', 'hospital', 'full', 'patient', 'msf', 'national', 'international', 'staff', 'member', 'bombed', 'war', 'shown', 'respect', 'medical', 'facility', 'patient']",5,1
"['u', 'helping', 'saudi', 'arabia', 'commit', 'war', 'crime', 'yemen', 'according', 'democratic', 'congressman', 'ro', 'khanna']",5,1
"['civilian', 'little', 'kid', 'guilt', 'killed']",5,1
"['cannot', 'silent', 'cruel', 'saudi', 'war', 'yemen', 'continuing', 'supply', 'arm', 'saudi', 'arabia']",5,1
"['mohammed', 'bin', 'zayed', 'alnahyan', 'accused', 'war', 'crime', 'complicity', 'torture', 'inhumane', 'treatment', 'yemen']",5,1
"['nearly', 'week', 'claiming', 'drone', 'attack', 'saudi', 'oil', 'facility', 'yemen', 'rebel', 'say', 'stop', 'targeting', 'kingdom']",5,1
"['attack', 'aljawf', 'come', 'saudi', 'fighter', 'jet', 'crashed', 'area', 'houthis', 'claiming', 'shot']",5,1
"['breaking', 'saudiled', 'airstrike', 'kill', 'least', '15', 'people', 'refugee', 'camp', 'north', 'yemen']",5,1
"['video', 'show', 'emergency', 'vehicle', 'responding', 'van', 'attack', 'barcelona', 'spain', 'barcelona', 'police', 'told', 'cnn', 'likely', 'terror', 'attack', 'several', 'injured']",5,1
"['situation', 'idlib', 'return', 'back', 'normal', 'immediately', 'choice', 'choose', 'roadâ', 'warns', 'turkey', 'president', 'erdogan', 'following', 'deadly', 'air', 'raid', 'rebelheld', 'territory', 'northern', 'syria']",5,1
"['palestinian', 'killed', 'gaza', 'strip', 'israeli', 'soldier', 'winnie', 'mandela', 'funeral', 'roundup', 'story', 'may', 'missed', 'today']",5,1
"['ontheground', 'look', 'fighting', 'libya']",5,1
"['absolutely', 'awful', 'reflected', 'real', 'big', 'business', 'happening', 'yemen', 'capacity', 'actually', 'control', 'border', 'seen', 'since', 'war', 'increased', 'smuggling', 'country', 'actually']",5,1
"['inside', 'sadah', 'bombed', 'city', 'yemen', 'bbcnewsten']",5,1
"['world', 'worst', 'humanitarian', 'crisis', 'get', 'worse', 'saudiemirati', 'coalition', 'launched', 'attack', 'yemen', 'hudaida']",5,1
"['shocked', 'resident', 'spanish', 'town', 'ripoll', 'held', 'name', 'rally', 'eight', 'men', 'lived', 'linked', 'barcelona', 'terror', 'attack', '13', 'people', 'died']",5,1
"['three', 'men', 'dubbed', 'three', 'musketeer', 'planned', 'attack', 'police', 'military', 'target', 'uk']",5,1
"['child', 'paying', 'highest', 'price', 'conflict', 'making', 'killed', 'maimed', 'across', 'country', 'longer', 'safe', 'anywhere', 'yemen', 'even', 'playing', 'sleeping', 'become', 'dangerous']",5,1
"['least', '41', 'people', 'killed', 'libya', 'u', 'air', 'strike', 'suspected', 'isil', 'training', 'camp']",5,1
"['official', 'say', 'least', '227', 'people', 'killed', '1125', 'wounded', 'weekslong', 'violence', 'libya']",5,1
"['deadly', 'air', 'strike', 'medical', 'facility', 'outside', 'libya', 'capital', 'tripoli', 'carried', 'haftar', 'warplane']",5,1
"['least', 'nine', 'people', 'killed', 'dozen', 'injured', 'renewed', 'clash', 'alshura', 'council', 'fighter', 'general', 'khalifa', 'haftars', 'force', 'alhawari', 'area', 'west', 'benghazi']",5,1
"['hundred', 'people', 'feared', 'dead']",5,1
"['updated', 'story', 'masked', 'fighter', 'delivers', 'long', 'statement', 'video', 'switch', 'footage', 'captive', 'south', 'shot', 'death', 'captive', 'east', 'beheaded', 'beach']",5,1
"['list', 'name', 'people', 'loved', 'loved', 'le', '48', 'hour', 'deadliest', 'terror', 'attack', 'american', 'soil', 'since', '911', 'anderson', 'cooper', 'opened', 'show', 'emotional', 'sevenminute', 'tribute', '49', 'life', 'lost', 'orlandoshooting', 'listen', 'read', 'name', 'share', 'story']",5,1
"['iraq', 'zero', 'suicide', 'attack', 'country', 'history', '2003', 'since', '1892', 'pakistan', 'one', 'suicide', 'attack', '14', 'year', '911', 'fourteen', 'year', 'since', '486', '14', 'year', '44tn', 'hundred', 'thousand', 'death', 'socalled', 'war', 'terror', 'made', 'world', 'safer', 'place', 'reality', 'check', 'mehdi', 'hasan', 'expose', 'failure', 'global', 'military', 'campaign', 'fight', 'terrorism']",5,1
"['thousand', 'people', 'gathered', 'trafalgar', 'square', 'vigil', 'express', 'solidarity', 'london', 'terror', 'attack']",5,1
"['since', 'abu', 'bakr', 'albaghdadi', 'declared', 'caliph', 'called', 'islamic', 'state', 'one', 'year', 'ago', 'monitor', 'say', 'documented', '3027', 'execution', 'carried', 'isil', 'including', '1787', 'civilian', '74', 'child']",5,1
"['muslim', 'man', 'offering', 'free', 'hug', 'people', 'barcelona', 'la', 'ramblas', 'promenade', 'terror', 'attack', 'killed', '13', 'people', 'last', 'week']",5,1
"['queen', 'elizabeth', 'went', 'royal', 'manchester', 'childrens', 'hospital', 'visit', 'victim', 'terror', 'attack', 'left', '22', 'people', 'dead']",5,1
"['new', 'zealand', 'prime', 'minister', 'jacinda', 'ardern', 'comforted', 'mourner', 'laid', 'wreath', 'kilbirnie', 'mosque', 'wellington', 'christchurch', 'terror', 'attack', 'monday', 'ardern', 'confirmed', 'new', 'zealand', 'government', 'agreed', 'reform', 'country', 'gun', 'law', 'wake', 'last', 'friday', 'massacre', 'two', 'mosque', '50', 'people', 'killed']",5,1
"['lived', 'like', 'star', 'leave', 'star', 'husband', 'french', 'policeman', 'killed', 'last', 'week', 'terror', 'attack', 'delivered', 'moving', 'eulogy']",5,1
"['julian', 'cadman', 'sevenyearold', 'dual', 'britishaustralian', 'national', 'killed', 'barcelona', 'terror', 'attack', 'catalan', 'police', 'confirm']",5,1
"['anderson', 'cooper', 'wont', 'insult', 'memory', 'new', 'zealand', 'terror', 'attack', 'victim', 'suggesting', 'died', 'result', 'isolated', 'individual', 'acting', 'incomprehensible', 'reason', 'human', 'version', 'natural', 'disaster']",5,1
"['five', 'people', 'including', 'police', 'officer', 'killed', 'uk', 'terror', 'attack']",5,1
"['â', 'œwe', 'know', 'enough', 'say', 'act', 'terror', 'act', 'hateâ', 'president', 'obama', 'said', 'attack', 'orlando', 'deadliest', 'mass', 'shooting', 'u', 'history']",5,1
"['276', 'people', 'killed', 'huge', 'truck', 'bomb', 'exploded', 'somalia', 'saturday', 'trainee', 'doctor', 'maryam', 'one']",5,1
"['moment', 'ago', 'light', 'eiffel', 'tower', 'went', 'dim', 'tribute', '12', 'people', 'killed', 'charliehebdo', 'terror', 'attack']",5,1
"['911', 'boston', 'bombing', 'paris', 'defines', 'terror', 'attack', 'often', 'happen', 'target']",5,1
"['jason', 'spindler', 'survived', 'september', '11', 'attack', 'new', 'york', 'die', 'week', 'another', 'act', 'terror', 'among', 'least', '21', 'people', 'killed', 'attack', 'kenyan', 'hotel', 'compound']",5,1
"['u', 'soldier', 'tell', 'amazing', 'story', 'stopped', 'terror', 'attack', 'board', 'french', 'train']",5,1
"['every', 'semiautomatic', 'weapon', 'used', 'terror', 'attack', 'friday', 'banned', 'new', 'zealand', 'prime', 'minister', 'jacinda', 'ardern', 'announced', 'militarystyle', 'semiautomatic', 'weapon', 'assault', 'rifle', 'highcapacity', 'magazine', 'banned', 'country', 'following', 'mass', 'shooting', 'two', 'christchurch', 'mosque', 'killed', '50', 'people']",5,1
"['mosque', 'open', 'building', 'accessible', 'time', 'day', 'people', 'looking', 'peace', 'calm', 'alert', 'terror', 'attack']",5,1
"['least', '6', 'people', 'killed', 'least', '48', 'injured', 'terror', 'attack', 'london', 'police', 'shooting', '3', 'suspected', 'assailant', 'dead']",5,1
"['photo', 'scene', 'terror', 'attack', 'istanbul', 'airport']",5,1
"['dozen', 'people', 'joined', 'hand', 'form', 'human', 'chain', 'candlelight', 'vigil', 'berlin', 'remember', 'killed', 'terror', 'attack', 'christmas', 'market']",5,1
"['one', 'u', 'service', 'member', 'two', 'civilian', 'contractor', 'working', 'u', 'department', 'defense', 'dod', 'killed', 'attack', 'carried', 'alshabaab', 'u', 'africa', 'command', 'announced']",5,1
"['jaishemohammad', 'claimed', 'responsibility', 'february', '14', 'attack', 'disputed', 'himalayan', 'region', 'kashmir', 'killed', '40', 'indian', 'troop']",5,1
"['video', 'show', 'scene', 'inside', 'brussels', 'airport', 'shortly', 'terror', 'attack']",5,1
"['third', 'terror', 'attack', 'hit', 'uk', 'three', 'month', 'story', 'happened', 'london', 'saturday', 'night']",5,1
"['hero', 'say', 'british', 'paramedic', 'hassan', 'zubier', 'stabbed', 'helping', 'one', 'victim', 'finland', 'terror', 'attack']",5,1
"['bloodshed', 'must', 'end', 'bloodshed', 'end', 'president', 'donald', 'j', 'trump', 'addressed', 'london', 'terror', 'attack', 'event', 'ford', 'theater', 'washington']",5,1
"['know', 'orlando', 'nightclub', 'shooting', '50', 'dead', '53', 'hospitalized', 'worst', 'terror', 'attack', 'since', '911', 'worst', 'mass', 'shooting', 'u', 'history', 'gunman', 'pledged', 'allegiance', 'isi', '911', 'call', 'latest']",5,1
"['total', 'chaos', 'witness', 'describes', 'aftermath', 'istanbul', 'airport', 'terror', 'attack']",5,1
"['photo', 'show', 'aftermath', 'terror', 'attack', 'outside', 'uk', 'house', 'parliament', '']",5,1
"['everyone', 'started', 'running', 'british', 'eyewitness', 'describes', 'scene', 'la', 'ramblas', 'van', 'driven', 'pedestrian', 'terror', 'attack']",5,1
"['suspect', 'search', 'ak47s', 'hand', 'gun', 'hand', 'grenade', 'explosive', 'vest', 'raw', 'material', 'several', 'car', 'bomb']",5,1
"['theyll', 'never', 'defeat', 'dreamer', 'schemer', 'teem', 'street', 'mancunian', 'remain', 'defiant', 'terror', 'attack', 'killed', 'least', '22', 'people']",5,1
"['came', 'heard', 'three', 'shot', 'bbcs', 'evan', 'davis', 'witnessed', 'westminster', 'terror', 'attack', 'outside', 'uk', 'parliament']",5,1
"['video', 'show', 'woman', 'falling', 'river', 'thames', 'westminster', 'terror', 'attack', 'treated', 'serious', 'injury']",5,1
"['footage', 'emerged', 'showing', 'van', 'involved', 'barcelona', 'terror', 'attack', 'left', '13', 'people', 'dead', 'sped', 'along', 'la', 'ramblas']",5,1
"['stockholm', 'latest', 'footage', 'emerges', 'people', 'fleeing', 'stolen', 'truck', 'driven', 'store', '1', 'arrest', 'least', '3', 'killed', 'terror', 'attack', 'swedish', 'pm']",5,1
"['plan', 'included', 'explosive', 'knife', 'firearm', 'police', 'say']",5,1
"['pakistan', 'court', 'issue', 'arrest', 'warrant', 'hardliner', 'islamic', 'cleric', 'suggested', 'massacre', 'school', 'child', 'country', 'worst', 'ever', 'terror', 'attack', 'understandable']",5,1
"['fact', 'know', 'niceattack', '84', 'dead', '18', 'critical', 'condition', 'lorry', 'drove', 'crowd', 'watching', 'firework', 'marking', 'end', 'bastille', 'day', 'lorry', 'driver', 'shot', 'dead', 'president', 'hollande', 'say', 'terror', 'attack']",5,1
"['breaking', 'news', '8yearold', 'boy', 'one', 'two', 'people', 'killed', 'monday', 'terror', 'attack', 'boston', 'marathon', 'state', 'law', 'enforcement', 'source', 'say']",5,1
"['night', 'joy', 'instead', 'ended', 'terror', '22', 'life', 'lost', 'may', '22']",5,1
"['istanbul', 'ataturk', 'airport', 'dozen', 'killed', 'many', 'wounded', 'terror', 'attack', 'joe', 'duran', 'sharing', 'experience', 'taking', 'question']",5,1
"['least', 'seven', 'people', 'killed', '48', 'injured', 'terror', 'attack', 'central', 'london']",5,1
"['somali', 'taking', 'street', 'wearing', 'red', 'bandana', 'country', 'bloodiest', 'terror', 'attack', 'left', '280', 'people', 'dead']",5,1
"['brodie', 'copelands', '5thgrade', 'teacher', 'make', 'statement', 'outside', 'lakeway', 'elementary', 'school', 'austin', 'texas', 'brodie', '12', 'died', 'nice', 'terror', 'attack']",5,1
"['terror', 'witness', 'saw', 'blood', 'everywhere']",5,1
"['pakistan', 'announced', 'plan', 'set', 'special', 'militaryrun', 'court', 'prosecute', 'terrorism', 'suspect', 'following', 'school', 'massacre', 'killed', '149', 'people', 'peshawar', 'attack', 'shocked', 'nation', 'let', 'blood', 'child', 'go', 'vain', 'pm', 'navaz', 'sharif', 'said']",5,1
"['suspect', 'new', 'york', 'deadliest', 'terror', 'attack', 'since', '911', 'charged', 'federal', 'terrorism', 'offense', 'connection', 'attack', 'manhattan', 'eight', 'people', 'killed']",5,1
"['clubgoers', 'video', 'show', 'reveler', 'counting', '2017', 'reinas', 'new', 'year', 'eve', 'party', 'istanbul', 'soon', 'gunman', 'burst', 'shot', '39', 'people', 'dead', 'terror', 'attack', 'since', 'claimed', 'isi']",5,1
"['load', 'scream', 'panic', 'witness', 'describe', 'fleeing', 'arndale', 'centre', 'manchester', 'five', 'people', 'injured', 'knife', 'attack', 'man', 'held', 'suspicion', 'terror', 'offence']",5,1
"['police', 'officer', 'killed', 'attack', 'named', '48yearold', 'husband', 'father', 'keith', 'palmer']",5,1
"['new', 'yorkers', 'strong', 'new', 'yorkers', 'resilient', 'mayor', 'bill', 'de', 'blasio', 'reacts', 'truck', 'terror', 'attack', 'left', 'least', 'eight', 'people', 'dead']",5,1
"['three', 'men', 'wearing', 'fake', 'bomb', 'vest', 'shot', 'dead', 'police', 'terror', 'attack', 'central', 'london']",5,1
"['barcelona', 'attack', 'latest', 'multiple', 'death', 'injury', 'according', 'official', 'police', 'say', 'likely', 'terror', 'attack', 'van', 'plowed', 'crowd', 'people', 'popular', 'tourist', 'area', 'la', 'ramblas', 'local', 'medium', 'report', 'two', 'armed', 'men', 'entered', 'restaurant']",5,1
"['pointing', 'u', 'proposal', 'train', '5400', 'fighter', 'figure', 'many', 'consider', 'small', 'make', 'real', 'impact', 'conflict', 'kabalan', 'said', 'probably', 'trying', 'provide', 'impression', 'trying', 'something', 'syria']",5,1
"['cannot', 'depend', 'mood', 'someone', 'side', 'ocean', 'wake', 'russia', 'deputy', 'prime', 'minister', 'said', 'referring', 'president', 'trump']",5,1
"['u', 'want', 'assad', 'gone', 'russia', 'want', 'know', 'america', 'real', 'intention', 'west', 'planning', 'syria', 'without', 'assad']",5,1
"['half', 'syria', 'population', 'fled', 'watch', 'jeremy', 'bowens', 'powerful', 'report', 'inside', 'damascus']",5,1
"['report', 'perhaps', 'agreement', 'sdf', 'isil', 'allowing', 'leave', 'without', 'attack']",5,1
"['blame', 'state', 'department', 'turning', 'back', 'family']",5,1
"['part', 'russian', 'decision', 'base', 'su34s', 'iran', 'may', 'related', 'destruction', 'four', 'attack', 'helicopter', '20', 'truck', 'loaded', 'missile', 'eastern', 'homs', 'may', 'rocket', 'fire', 'islamic', 'state', 'iraq', 'levant', 'isil', 'also', 'known', 'isi', 'group']",5,1
"['israel', 'bomb', 'iranian', 'occupier', 'syria', 'eternity', 'never', 'able', 'whitewash', 'occupation', 'aggressionajopinion', 'malak', 'chabkoun']",5,1
"['strike', 'aimed', 'derailing', 'deal', 'isil', 'fighter', 'leave', 'enclave', 'lebanon', 'border', 'along', 'family', 'member', 'area', 'armed', 'group', 'hold', 'syria', 'eastern', 'frontier', 'iraq']",5,1
"['barrel', 'bomb', 'gas', 'attack', 'kill', 'least', '19', 'people', 'several', 'village', 'town', 'syria', 'idlib', 'province']",5,1
"['way', 'shot', 'â', 'never', 'forget', 'fragmented', 'skull']",5,1
"['turkish', 'pm', 'davutoglu', 'say', 'israel', 'gaza', 'operation', '2010', 'flotilla', 'raid', 'par', 'last', 'week', 'attack']",5,1
"['nour', 'baraka', 'isnt', 'first', 'palestinian', 'assassinated', 'israel', 'here', 'list', 'people', 'targeted']",5,1
"['mubarak', 'family', 'based', 'gaza', 'strip', 'told', 'local', 'medium', 'israeli', 'force', 'killed', 'daughter', 'cold', 'blood']",5,1
